candidate_name,party_name,storkreds,query_used,search_engine,query_phase,result_title,result_snippet,profile_url,profile_handle,handle_score,name_score,party_score,context_score,total_score,status
Martin Sanderhoff,Moderaterne,Vestjyllands Storkreds,"site:tiktok.com ""@martin.sanderhoff""",ddg,4,Как Заморозить Тесто Фило | TikTok,𝑼 @𝔚𝔞ℜ𝔬𝔖𝔲@ martin @kinko @AKA @スケーター @sHanga112 @Rhymeshot「ラップ投稿」 53さん最高にかっちょい|Araç Puanlama Part 1: Detaylı...,https://www.tiktok.com/discover/как-заморозить-тесто-фило,,0,12,8,0,20,manual_review
Martin Sibast,Danmarksdemokraterne - Inger Støjberg,Københavns Storkreds,"site:tiktok.com ""Martin Sibast""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22Martin+Sibast%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Mathias D. Christiansen,Enhedslisten - De Rød-Grønne,Sydjyllands Storkreds,"site:tiktok.com ""@mathiaschristiansen""",ddg,3,Alexandraboeje | TikTok,TikTok video from badminton (@tepukbulu1): “dahlah kalian minimal nikah aja # mathiaschristiansen #alexandraboje #badmintonplayer #badmintondenmark #foryou”...,https://www.tiktok.com/discover/alexandraboeje,,0,25,8,0,33,manual_review
Mathias Fuglsang,Borgernes Parti - Lars Boje Mathiesen,Københavns Omegns Storkreds,"site:tiktok.com ""Mathias Fuglsang""",ddg,1,TikTok,TikTok,https://www.tiktok.com/api/img/?userId=6811587890066555909&location=2&aid=1988&userAvatarTypeEnum=4,,0,0,8,0,8,manual_review
Mathias Sikora,Radikale Venstre,Østjyllands Storkreds,"site:tiktok.com ""Mathias Sikora""",ddg,2,"Vi må ikke hænge plakater op endnu, men ingen har ... - TikTok","75 Likes, TikTok video from Stem_Sikora (@stem_sikora): “Vi må ikke hænge plakater op endnu, men ingen har sagt noget om kandidaten? #dkpol #stemsikora #foryou #ft26”. 4 hurtige med Mathias Sikora | B",https://www.tiktok.com/@stem_sikora,stem_sikora,18,25,8,5,56,possible_match
Mathias Thybo,Socialdemokratiet,Østjyllands Storkreds,"site:tiktok.com ""@mathiasthybo""",ddg,0,,ERROR: Request timed out: ConnectTimeout('timed out'),,,0,0,0,0,0,search_error
Mathilde Hjort Bressum,Venstre,Østjyllands Storkreds,"site:tiktok.com ""@mathildehjortbressum""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40mathildehjortbressum%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Mathilde Vinther,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"site:tiktok.com ""Mathilde Vinther""",ddg,1,11 Refrescantes Bebidas para Disfrutar | TikTok,TikTok video from Mathilde Lyhne Vinther (@ mathilde _ vinther _): “Descubre 11 deliciosas bebidas perfectas para cualquier ocasión.,https://www.tiktok.com/@mathilde_vinther_,mathilde_vinther_,55,25,0,0,80,high_confidence
Matilde Powers,Socialdemokratiet,Nordsjællands Storkreds,"site:tiktok.com ""@matildepowers""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40matildepowers%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Matilde Skov-Hansen,Alternativet,Fyns Storkreds,"site:tiktok.com ""Matilde Skov-Hansen""",ddg,1,mathilde (@mathilde.s.hansen) | TikTok,mathilde (@mathilde.s. hansen ) on TikTok | 12.8K Likes. 747 Followers. @mathuldeprivat.Watch the latest video from mathilde (@mathilde.s. hansen ).,https://www.tiktok.com/@mathilde.s.hansen,mathilde.s.hansen,18,8,0,0,26,manual_review
Mattias Tesfaye,Socialdemokratiet,Københavns Omegns Storkreds,"site:tiktok.com ""Mattias Tesfaye""",ddg,1,Samtale med Mattias Tesfaye om ‘PDO’ i Folkeskole | TikTok,"tager skolens virkelighed med ind på Slotsholmen. I dette afsnit taler jeg med Mattias Tesfaye om begrebet “PDO” – en forkortelse, der har skabt mange overskrifter.",https://www.tiktok.com/@skolelaerer,skolelaerer,0,25,8,0,33,manual_review
Melina Andersen,SF - Socialistisk Folkeparti,Nordjyllands Storkreds,"site:tiktok.com ""Melina Andersen""",ddg,1,Melina Andersen on TikTok,"864 Likes, TikTok video from Melina Andersen (@linaduved2): “ ️ ️”. original sound - mimi.b.",https://www.tiktok.com/@linaduved2,linaduved2,0,25,0,0,25,manual_review
Mercedes Czank,Dansk Folkeparti,Østjyllands Storkreds,"site:tiktok.com ""@mercedes.czank""",ddg,4,Пости: 6.7M. Дивися відео на тему «Даша Кузьменко» у TikTok.,...a sabado de 11 am a 8pm whatssap y envios: 982 121 228. . . . #chompas #oversize #hilo #recomendaciones #outfitgirl |EL PARAÍSO PARA IMPORTAR MERCEDES EN.,https://www.tiktok.com/discover/даша-кузьменко,,0,12,0,0,12,manual_review
Merete Dea Larsen,Dansk Folkeparti,Københavns Storkreds,"site:tiktok.com ""@meretedealarsen""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40meretedealarsen%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Merete Riisager,Liberal Alliance,Københavns Storkreds,"site:tiktok.com ""Merete Riisager""",ddg,0,,ERROR: Request timed out: ConnectTimeout('timed out'),,,0,0,0,0,0,search_error
Mette Abildgaard,Det Konservative Folkeparti,Nordsjællands Storkreds,"site:tiktok.com ""Mette Abildgaard""",ddg,2,"Det er vigtigt at understrege, at det her studie fra Center for... | TikTok","Mette Abildgaard fra Konservative indrømmer, at hun havde svært ved at sige ja til det her interview. ""Hvis du spørger presserådgivere, så vil de til enhver tid sige: Hold dig langt væk...",https://www.tiktok.com/@zetlanddk,zetlanddk,0,25,15,0,40,manual_review
Mette Bloch Hansen,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"site:tiktok.com ""@mettehansen""",ddg,4,Mette Hansen (@ mettehansen ) | TikTok,Mette Hansen (@ mettehansen ) в TikTok (тикток) |141 лайк.873 подписч.29 år William juni 16’ Merle juli 19’.Смотрите новое видео пользователя Mette Hansen...,https://www.tiktok.com/@mettehansen,mettehansen,53,16,0,0,69,possible_match
Mette Bram,Alternativet,Københavns Storkreds,"site:tiktok.com ""Mette Bram""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22Mette+Bram%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Mette Frederiksen,Socialdemokratiet,Nordjyllands Storkreds,"site:tiktok.com ""@mettefrederiksen""",ddg,1,Mette Frederiksen (@mettefrederiksen) - TikTok,Mette Frederiksen 🔵 ( @mettefrederiksen ) på TikTok |474 likes.41 følgere.⚽️Y.N.W.A⚽️.Se den seneste video fra Mette Frederiksen 🔵 ( @mettefrederiksen ).,https://www.tiktok.com/@mettefrederiksen,mettefrederiksen,55,25,8,0,88,high_confidence
Mette Friis,Alternativet,Sjællands Storkreds,"site:tiktok.com ""Mette Friis""",ddg,1,Mette Friis (@mettekf) | TikTok,Mette Friis (@mettekf) på TikTok |88 følgere.Se den seneste video fra Mette Friis (@mettekf).,https://www.tiktok.com/@mettekf,mettekf,0,25,0,0,25,manual_review
Mette Hvid Brockmann,Radikale Venstre,Sjællands Storkreds,"site:tiktok.com ""Mette Hvid Brockmann""",ddg,2,Милина Из Теста Фило | TikTok,...lahiran Streaming Terbelenggu Rindu hanya di Vision+ #VisionPlus #StreamingUntukSemua #TerbelengguRindu #LuckyPerdana #glencachysaraofficial |katie- brockmann ...,https://www.tiktok.com/discover/милина-из-теста-фило,,0,8,8,0,16,manual_review
Mette Reissmann,Socialdemokratiet,Københavns Storkreds,"site:tiktok.com ""Mette Reissmann""",ddg,2,Mette.Reissmann (@mette.reissmann) | TikTok,Mette.Reissmann (@ mette.reissmann ) on TikTok | 4446 Likes. 491 Followers. 💸Vært på Luksusfælden og medlem af Folketinget 🌹.Watch the latest video from Mette.Reissmann (@ mette.reissmann ).,https://www.tiktok.com/@mette.reissmann,mette.reissmann,55,25,8,5,93,high_confidence
Mette Skaarup,Enhedslisten - De Rød-Grønne,Fyns Storkreds,"site:tiktok.com ""Mette Skaarup""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22Mette+Skaarup%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Mette Thiesen,Dansk Folkeparti,Nordsjællands Storkreds,"site:tiktok.com ""Mette Thiesen""",ddg,2,Dansk Folkeparti: Støtte til Restauranter og Butikker | TikTok,Mette Thiesen fra Dansk Folkeparti deler sit budskab om støtte til danske restauranter og butikker. #danmark #DFpol #dkpol.,https://www.tiktok.com/@sadismo.dk,sadismo.dk,0,25,15,0,40,manual_review
Mia Linda Møller,Moderaterne,Sjællands Storkreds,"site:tiktok.com ""@mialindamoller""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40mialindamoller%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Mia Tang,Det Konservative Folkeparti,Københavns Storkreds,"site:tiktok.com ""Mia Tang""",ddg,1,mia (@mia.tang) | TikTok,mia (@ mia.tang ) on TikTok | 22.2K Likes. 624 Followers. ️😉 ️ @Not mia tang .Watch the latest video from mia (@ mia.tang ).,https://www.tiktok.com/@mia.tang,mia.tang,55,25,8,0,88,high_confidence
Michael Bang Pedersen,Borgernes Parti - Lars Boje Mathiesen,Østjyllands Storkreds,"site:tiktok.com ""@michaelpedersen""",ddg,3,michael pedersen (@ michaelpedersen 04) | TikTok,michael pedersen (@ michaelpedersen 04) på TikTok |627 likes.100 følgere.Se den seneste video fra michael pedersen (@ michaelpedersen 04).,https://www.tiktok.com/@michaelpedersen04,michaelpedersen04,34,16,8,0,58,possible_match
Michael Faust Horsbøl,Det Konservative Folkeparti,Østjyllands Storkreds,"site:tiktok.com ""Michael Faust Horsbøl""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22Michael+Faust+Horsb%C3%B8l%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Michael Graakjær,SF - Socialistisk Folkeparti,Sjællands Storkreds,"site:tiktok.com ""@michaelgraakjaer""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40michaelgraakjaer%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Michael Grove,Det Konservative Folkeparti,Vestjyllands Storkreds,"site:tiktok.com ""@michaelgrove""",ddg,1,Michael Grove (@ michaelgrove ) TikTok | Watch Michael...,michaelgrove . Michael Grove.,https://www.tiktok.com/@michaelgrove,michaelgrove,55,25,8,0,88,high_confidence
Michael Hendriksen,Danmarksdemokraterne - Inger Støjberg,Bornholms Storkreds,"site:tiktok.com ""Michael Hendriksen""",ddg,0,,ERROR: Request timed out: ConnectTimeout('timed out'),,,0,0,0,0,0,search_error
Michael Jensen,Dansk Folkeparti,Københavns Omegns Storkreds,"site:tiktok.com ""Michael Jensen""",ddg,1,Michael Jensen (@michael.jensenn) TikTok | Watch Michael...,Michael Jensen (@michael.jensenn) on TikTok | 2.7K Likes. 234 Followers. Big Red Watch the latest video from Michael Jensen (@michael.jensenn).,https://www.tiktok.com/@michael.jensenn,michael.jensenn,35,25,0,0,60,possible_match
Michael Klausen,Liberal Alliance,Østjyllands Storkreds,"site:tiktok.com ""Michael Klausen""",ddg,1,Гайд На Отиса В Бс | TikTok,Michael Brawl Stars.,https://www.tiktok.com/discover/гайд-на-отиса-в-бс,,0,12,0,0,12,manual_review
Michael Melchert,Liberal Alliance,Københavns Omegns Storkreds,"site:tiktok.com ""Michael Melchert""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22Michael+Melchert%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Michael Nedersøe,Dansk Folkeparti,Østjyllands Storkreds,"site:tiktok.com ""@michaelnedersoe""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40michaelnedersoe%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Michael Nielsen,Moderaterne,Vestjyllands Storkreds,"site:tiktok.com ""@michaelnielsen""",ddg,1,Michael Nielsen (@ michaelnielsen 15) | TikTok,Michael Nielsen (@ michaelnielsen 15) on TikTok | 165 Likes. 170 Followers. Snap nielsen_m16 insta nielsen_m_.Watch the latest video from Michael Nielsen (@ michaelnielsen 15).,https://www.tiktok.com/@michaelnielsen15,michaelnielsen15,35,25,8,0,68,possible_match
Michael Pihl,Dansk Folkeparti,Sjællands Storkreds,"site:tiktok.com ""Michael Pihl""",ddg,2,JMP Jared Michael Pihl (@jaredmichaelpihl) | TikTok,111 Followers. musician/songwriter https://open.spotify.com/artist/437y2WLTLxcvhIwy3YnbTe.Watch the latest video from JMP Jared Michael Pihl (@jaredmichaelpihl).,https://www.tiktok.com/@jaredmichaelpihl,jaredmichaelpihl,18,25,0,0,43,manual_review
Michael Portefee P. Lex,Radikale Venstre,Nordjyllands Storkreds,"site:tiktok.com ""Michael Portefee P. Lex""",ddg,2,Lex P (@_lex_p) | TikTok Exciting News and House Update from Big Lex | TikTok Lex P. (@lexp_official) | TikTok TikTok TikTok TikTok,"Lex P (@_lex_p) on TikTok | 3.6M Likes. 176.6K Followers. 1/2 of @Pour_Minds ️ Host of Love, Lex P 💌 1/2 of #TravelQueensBET ️.Watch Lex P 's popular videos: ""It’s hot outsideeeee..."", ""Let me tell yo",https://www.tiktok.com/@_lex_p,_lex_p,18,8,8,0,34,manual_review
Michael Rask,Liberal Alliance,Sjællands Storkreds,"site:tiktok.com ""Michael Rask""",ddg,2,Michael Rask (@michaelrask3) | TikTok,Michael Rask (@michaelrask3) on TikTok | Watch the latest video from Michael Rask (@michaelrask3).,https://www.tiktok.com/@michaelrask3,michaelrask3,35,25,8,0,68,possible_match
Michael Rosenmark,Danmarksdemokraterne - Inger Støjberg,Sjællands Storkreds,"site:tiktok.com ""Michael Rosenmark""",ddg,2,Michael DiCostanzo (@michael.dicostanzo) | TikTok #michaelrosen - TikTok live laugh michael rosen (@michaelrosen.in.we.trust) | TikTok michaelrosenofficial (@michaelrosenofficial) | TikTok #michaelrosenmemes - TikTok Michael Rosen Meme - TikTok Michael Rosen Funny School Memes | TikTok,Challenges/Games/Races/Bets Fluent in Yapanese mdicostanzo@viralnationtalent. com michael rosen | 5425 posts Watch the latest videos about #michaelrosen on TikTok . live laugh michael rosen (@michaelr,https://www.tiktok.com/@michael.dicostanzo,michael.dicostanzo,0,12,8,0,20,manual_review
Michael Schjelde,Venstre,Sjællands Storkreds,"site:tiktok.com ""@michael.schjelde""",ddg,4,Гайд На Отиса В Бс | TikTok,Michael Brawl Stars.,https://www.tiktok.com/discover/гайд-на-отиса-в-бс,,0,12,8,0,20,manual_review
Michael Valbjørn,Liberal Alliance,Vestjyllands Storkreds,"site:tiktok.com ""Michael Valbjørn""",ddg,2,Understanding the Liberal Alliance and Valgbjørnen | TikTok,TikTok video from Michael Valbjørn (@michael.valbjrn): “Explore the insights behind Valgbjørnen and the Liberal Alliance in our engaging analysis. Discover their impact and more! #valgbjørnen #liberal,https://www.tiktok.com/@michael.valbjrn,michael.valbjrn,55,25,15,0,95,high_confidence
Michelle Sundahl,Dansk Folkeparti,Vestjyllands Storkreds,"site:tiktok.com ""@michellesundahl""",ddg,1,Como Usar Pagina Presta Shop | TikTok,michellesundahl 2. Michelle Sundahl2.Veces compartido. michellesundahl 2.,https://www.tiktok.com/discover/como-usar-pagina-presta-shop,,0,25,0,0,25,manual_review
Mikael Hertig,Alternativet,Sydjyllands Storkreds,"site:tiktok.com ""@mikaelhertig""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40mikaelhertig%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Mikael Winther,Alternativet,Sydjyllands Storkreds,"site:tiktok.com ""Mikael Winther""",ddg,2,Det lykkedes desværre ikke helt at komme ind... | TikTok,mikael _ winther . Mikael Winther · 5 дн. назад. Подписаться.,https://www.tiktok.com/@mikael_winther,mikael_winther,55,25,0,0,80,high_confidence
Mikael Würtz,Dansk Folkeparti,Vestjyllands Storkreds,"site:tiktok.com ""@mikaelrtz""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40mikaelrtz%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Mikkel Bahl,Alternativet,Københavns Storkreds,"site:tiktok.com ""Mikkel Bahl""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22Mikkel+Bahl%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Mikkel Bisgaard,Venstre,Nordjyllands Storkreds,"site:tiktok.com ""@mikkelbisgaard""",ddg,1,#danmark #tøj #tildigside #fyp #humor #hej #joke #bruhmoment | TikTok,00:00 / 00:00. Speed. mikkelbisgaard .,https://www.tiktok.com/@mikkelbisgaard,mikkelbisgaard,55,25,0,0,80,high_confidence
Mikkel Bjørn,Dansk Folkeparti,Københavns Omegns Storkreds,"site:tiktok.com ""@mikkelbjorn""",ddg,3,MikkelBjorn on TikTok,"120 Likes, TikTok video from MikkelBjorn ( @mikkelbjorn ): “STATSBORGERSKAB TIL UDENLANDSKE VOLDTÆGTSMÆND? Er det virkelig et vigtigt princip i retsstaten, at vi skal give statsborgerskab til udlændin",https://www.tiktok.com/@mikkelbjorn,mikkelbjorn,53,25,0,0,78,high_confidence
